layer,epoch,neuron,mi_neuron,rel_perpl,max_activation,max_prob
layer3.0.sn1,40,4,0.466784588247734,0.5472666301335365,0.503333310286204,0.4613884786764781
layer3.0.sn1,40,5,0.1729479848270331,0.4455599434749949,0.5549999872843424,0.6358079810937246
layer3.0.sn1,40,6,0.3490415335658217,0.2601895840146637,0.6833333174387614,0.9357793728510538
layer3.0.sn1,40,7,0.36930842114826734,0.4627287176480954,0.9183333118756613,0.580941398938497
layer3.0.sn1,40,8,0.1900628294748152,0.35565554514502945,0.6783333222071329,0.7934198379516602
layer3.0.sn1,40,9,0.4325508725249492,0.4890443821982862,0.9749999642372131,0.48848013083140057
layer3.0.sn1,40,10,0.20573572048423894,0.2645905895723379,0.7066666682561239,0.9262818296750387
layer3.0.sn1,40,11,0.5614131663259304,0.37574344902890444,0.7799999912579855,0.7510532736778259
layer3.0.sn1,40,12,0.524541959177144,0.31998484228259017,0.7199999888737997,0.8383208513259888
layer3.0.sn1,40,13,0.4966515235698539,0.5966803355667665,0.6933333079020182,0.4577205280462901
layer3.0.sn1,40,14,0.3121840728732326,0.3942266411074507,0.7133333086967468,0.7066209514935812
layer3.0.sn1,40,15,0.42005461037775016,0.530293915698003,0.5999999841054281,0.47591737906138104
layer3.0.sn1,40,16,0.5358681222913814,0.37951811574069244,0.5833333134651184,0.7492300868034363
layer3.0.sn1,40,17,0.31915622939900856,0.48330686779335624,0.7399999896685282,0.5645442505677541
layer3.0.sn1,40,18,0.5333320702888602,0.30665509210894304,0.8616666396458944,0.8839251399040222
layer3.0.sn1,40,19,0.5189444430379679,0.2946357661722498,0.6966666579246521,0.8844916423161825
layer3.0.sn1,40,20,0.3055780963042075,0.39945944084400636,0.78166663646698,0.72662885983785
layer3.0.sn1,40,21,0.39800330553962,0.4025542996296161,0.6599999666213989,0.645227293173472
layer3.0.sn1,40,22,0.4545881968646808,0.6718831759516547,0.8499999642372131,0.34306278824806213
layer3.0.sn1,40,23,0.20651197734891802,0.6129290694546145,0.6416666507720947,0.4734657108783722
layer3.0.sn1,40,24,0.4654539056753287,0.3027546972757287,0.8966666460037231,0.886612077554067
layer3.0.sn1,40,25,0.3314722189557729,0.32266565894317145,0.7799999713897705,0.8680990735689799
layer3.0.sn1,40,26,0.26238540777729386,0.2914426821647048,0.6783333222071329,0.9001441597938538
layer3.0.sn1,40,27,0.33293043076490575,0.48625150104972065,0.778333306312561,0.5685707926750183
layer3.0.sn1,40,28,0.3346870532528459,0.40182068841549795,0.5533333222071329,0.7037333448727926
layer3.0.sn1,40,29,0.20471578591067066,0.6993760231238562,0.7116666436195374,0.31130897005399066
layer3.0.sn1,40,30,0.3210841152690396,0.7331681166722208,0.5383333265781403,0.32227203249931335
layer3.0.sn1,40,31,0.4074252400719129,0.2984922697038466,0.9133333166440328,0.8733234604199728
layer3.0.sn1,40,32,0.325920484581804,0.442194110262277,0.7849999864896139,0.6790290077527364
layer3.0.sn1,40,33,0.25810140579059765,0.4004025165913761,0.6083333094914755,0.758106529712677
layer3.0.sn1,40,34,0.23271019243131347,0.5620086630835587,0.7899999817212423,0.4405299524466197
layer3.0.sn1,40,35,0.1812864875549896,0.34411219119912184,0.9233333071072897,0.8069860935211182
layer3.0.sn1,40,36,0.28979556002323803,0.4733670188945591,0.8066666523615519,0.5687177379926046
layer3.0.sn1,40,37,0.5417162393931312,0.45191043432548167,0.8949999809265137,0.5211968024571737
layer3.0.sn1,40,38,0.22580555796117774,0.31505911701083683,0.5766666531562805,0.8730527559916178
layer3.0.sn1,40,39,0.30950363491040717,0.3197940836969017,0.5216666460037231,0.8275923530260721
layer3.0.sn1,40,40,0.24873559799694522,0.31069093241607787,0.8116666475931803,0.855433185895284
layer3.0.sn1,40,41,0.27788652183768064,0.24968897705993176,0.7583333253860474,0.9489710330963135
layer3.0.sn1,40,42,0.35932164177470155,0.31866626038549667,0.8449999888737997,0.8572184046109518
layer3.0.sn1,40,43,0.3401255457662491,0.35723425791670493,0.7366666396458944,0.725747267405192
layer3.0.sn1,40,44,0.4518659966847004,0.3740188894942687,0.874999980131785,0.6707954009373983
layer3.0.sn1,40,45,0.16820848362453175,0.46329443500646117,0.4933333098888397,0.6821402907371521
layer3.0.sn1,40,46,0.3492909544360873,0.3275582496811809,0.6633333365122477,0.8567687273025513
layer3.0.sn1,40,47,0.1769570261648204,0.6728385695262946,0.6866666674613953,0.3100934425989787
layer3.0.sn1,40,48,0.23458683788267753,0.3720668383466362,0.9416666626930237,0.7135610183080038
layer3.0.sn1,40,49,0.11789435967356601,0.6056147842846735,0.399999996026357,0.4459400673707326
layer3.0.sn1,40,50,0.3970094950530556,0.32043775452323686,0.7933333317438761,0.7868761221567789
layer3.0.sn1,40,51,0.41360852391659736,0.36233050400755323,0.7733333110809326,0.7075463732083639
layer3.0.sn1,40,52,0.18220935538904193,0.4367079402112936,0.5849999785423279,0.6754207213719686
layer3.0.sn1,40,53,0.2180276976986005,0.38332410938276834,0.8099999825159708,0.7315171758333842
layer3.0.sn1,40,54,0.5095386213685039,0.49376115265827747,0.5483333269755045,0.49728591243426007
layer3.0.sn1,40,55,0.15773317787962393,0.4683859728408264,0.43666664759318036,0.6526602307955424
layer3.0.sn1,40,56,0.4703365161516155,0.26010034906781754,0.8233333230018616,0.9331063826878866
layer3.0.sn1,40,57,0.43244044832660383,0.34578931325732337,0.9516666531562805,0.818315327167511
layer3.0.sn1,40,58,0.37722810403651297,0.27166699905431235,0.8833333253860474,0.9157236019770304
layer3.0.sn1,40,59,0.2838252311187688,0.36132609401586574,0.7083333134651184,0.7803631623586019
layer3.0.sn1,40,60,0.38573502405782206,0.3159385815855602,0.7966666420300802,0.8694935838381449
layer3.0.sn1,40,61,0.4449964543623154,0.5653514429479354,0.9283333222071329,0.4801356593767802
layer3.0.sn1,40,62,0.36010191813169723,0.3158149803072399,0.8716666499773661,0.872958779335022
layer3.0.sn1,40,63,0.46299391929776945,0.43328097685464123,0.7716666460037231,0.5682661732037863
layer3.1.sn1,40,0,0.31621803644187896,0.5777980762332783,0.4183333218097686,0.4672144254048665
layer3.1.sn1,40,1,0.6660700466041969,0.48992825807581336,0.5,0.5626567602157593
layer3.1.sn1,40,2,0.6626520504303087,0.3880320623563495,0.7433333396911621,0.7310083707173666
layer3.1.sn1,40,3,0.27890470641077936,0.5308412782233674,0.8766666650772095,0.5248054067293803
layer3.1.sn1,40,4,0.6183236267279381,0.47081967437924965,0.5066666603088379,0.6819818814595541
layer3.1.sn1,40,5,0.5187704511908725,0.49645760492735036,0.5,0.5481296877066294
layer3.1.sn1,40,6,0.6629478496923734,0.7005252646104602,0.4050000011920929,0.43239709734916687
layer3.1.sn1,40,7,0.5284168483475429,0.37495172696785845,0.6983333230018616,0.7980606158574423
layer3.1.sn1,40,8,0.6524131795554069,0.30955739916102815,0.5,0.8633204698562622
layer3.1.sn1,40,9,0.6334356283494326,0.37128943276614756,0.25,0.7769327163696289
layer3.1.sn1,40,10,0.37075198056046016,0.36293285329525116,0.824999988079071,0.7098544239997864
layer3.1.sn1,40,11,0.7497695644055627,0.5647248003885236,0.4149999916553497,0.46802395582199097
layer3.1.sn1,40,12,0.42626419614356875,0.3212181709309238,0.6699999769528707,0.863802969455719
layer3.1.sn1,40,13,0.34961516554293204,0.4939879354055294,0.7849999666213989,0.6594452460606893
layer3.1.sn1,40,14,0.3604002466738669,0.4996756510472172,0.503333330154419,0.611652155717214
layer3.1.sn1,40,15,0.5641967025287272,0.3978472408276306,0.4883333146572113,0.7504817247390747
layer3.1.sn1,40,16,0.3217298294462884,0.5879487791020019,0.7049999833106995,0.5778492490450541
layer3.1.sn1,40,17,0.6928784710455108,0.5063781168399412,0.48166665434837336,0.5570748647054037
layer3.1.sn1,40,18,0.445388915409002,0.4470929991817585,0.7166666388511658,0.6273481448491415
layer3.1.sn1,40,19,0.4164453045569379,0.4832442002491149,0.8683332999547323,0.653693417708079
layer3.1.sn1,40,20,0.34785779069719636,0.323851703800148,0.4983333150545756,0.8386658231417338
layer3.1.sn1,40,21,0.45745781667553836,0.5746185129158522,0.4650000035762787,0.47952284415562946
layer3.1.sn1,40,22,0.47436977817497505,0.27143095393286226,0.5516666372617086,0.9151466091473898
layer3.1.sn1,40,23,0.5265990613644079,0.5830775564487585,0.5916666388511658,0.47757554054260254
layer3.1.sn1,40,24,0.23616568810186567,0.43535673450130247,0.49166664481163025,0.7120450337727865
layer3.1.sn1,40,25,0.6549831334881318,0.5288316982179299,0.3866666555404663,0.5432441631952921
layer3.1.sn1,40,26,0.5261241771949506,0.47954537615575205,0.5433333118756613,0.6527417103449503
layer3.1.sn1,40,27,0.4652590250726566,0.4727634686569205,0.6516666412353516,0.508742094039917
layer3.1.sn1,40,28,0.3595258224450752,0.467958759837495,0.5416666467984518,0.6628382205963135
layer3.1.sn1,40,29,0.384517097167303,0.36483534817927077,0.7066666483879089,0.8074286977450053
layer3.1.sn1,40,30,0.48170110741866146,0.7602980815088675,0.5983333190282186,0.2663351645072301
layer3.1.sn1,40,31,0.6437134252417328,0.44791007096406404,0.5449999968210856,0.6608842611312866
layer3.1.sn1,40,32,0.39470374101879185,0.4619477406752696,0.4633333186308543,0.5972934464613596
layer3.1.sn1,40,33,0.6910044268087219,0.2566666715852642,0.6200000047683716,0.9384061892827352
layer3.1.sn1,40,34,0.4021183987460822,0.28954071910493484,0.5,0.898552656173706
layer3.1.sn1,40,35,0.4398804675620891,0.4506744690160461,0.8549999793370565,0.5843917628129324
layer3.1.sn1,40,36,0.4525853524702394,0.5235982207593969,0.5433333118756613,0.5945895115534464
layer3.1.sn1,40,37,0.74635987010927,0.3288029290801376,0.5,0.814950962861379
layer3.1.sn1,40,38,0.43285430295124955,0.5198818345286247,0.778333326180776,0.595799058675766
layer3.1.sn1,40,39,0.5142869327227718,0.4574881687275816,0.42999998728434247,0.5974649886290232
layer3.1.sn1,40,40,0.5934418017346828,0.28398535511967493,0.5966666340827942,0.907744566599528
layer3.1.sn1,40,41,0.6191602828958923,0.2877347277998196,0.4933333098888397,0.89473956823349
layer3.1.sn1,40,42,0.4038570222947188,0.3638947587098013,0.6949999928474426,0.8066849708557129
layer3.1.sn1,40,43,0.6639988835712153,0.3095588666768417,0.4333333174387614,0.8374766707420349
layer3.1.sn1,40,44,0.502349515814787,0.3485271270115022,0.4416666626930237,0.8139680624008179
layer3.1.sn1,40,45,0.7411481637960139,0.5297532927641898,0.4649999936421712,0.5536411801973978
layer3.1.sn1,40,46,0.7010550567704303,0.38954674318580823,0.6183333396911621,0.6413805882136027
layer3.1.sn1,40,47,0.3690077755014478,0.5873386692903453,0.4699999888737996,0.4829986294110616
layer3.1.sn1,40,48,0.5118817359944053,0.32925641698461816,0.5116666555404663,0.8462732434272766
layer3.1.sn1,40,49,0.613996678950179,0.4695734014717132,0.6833333373069763,0.5855485995610555
layer3.1.sn1,40,50,0.5185457568609921,0.4445011236264456,0.4050000011920929,0.6994675596555074
layer3.1.sn1,40,51,0.4740431923992469,0.29806177501399284,0.8349999785423279,0.8765483101209005
layer3.1.sn1,40,52,0.6187421410364878,0.6456219888257383,0.4649999936421712,0.4272957344849904
layer3.1.sn1,40,53,0.40979056544138126,0.33370058684810017,0.2549999952316284,0.8442036906878153
layer3.1.sn1,40,54,0.693510055856044,0.6423979312820964,0.48333331942558283,0.45743583639462787
layer3.1.sn1,40,55,0.23634872649455213,0.3247505853355583,0.4949999849001567,0.7743369142214457
layer3.1.sn1,40,56,0.45353293939710415,0.4471911295495417,0.5033333202203115,0.7042462031046549
layer3.1.sn1,40,57,0.6702641261868119,0.4556537317204708,0.3816666603088379,0.5821867287158966
layer3.1.sn1,40,58,0.652708227584733,0.2619103118726216,0.48666664958000183,0.9261233607927958
layer3.1.sn1,40,59,0.5741546711631297,0.6161610558990879,0.621666669845581,0.4476959705352783
layer3.1.sn1,40,60,0.5251453572995752,0.616633443257978,0.7333333293596903,0.4132390320301056
layer3.1.sn1,40,61,0.6793859238016271,0.307716078937952,0.8449999690055847,0.8648520906766256
layer3.1.sn1,40,62,0.47632086051800254,0.3034927651002614,0.6799999872843424,0.885446568330129
layer3.1.sn1,40,63,0.4383452725523334,0.396169927646405,0.6200000047683716,0.6925824085871378
layer4.0.sn1,40,0,0.32131504243307984,0.38700047359343975,0.7733333110809326,0.7519843975702921
layer4.0.sn1,40,1,0.3769377869979175,0.30653566288626083,0.7199999888737997,0.872776985168457
layer4.0.sn1,40,2,0.4854914451510593,0.5415095656236413,0.7133333086967468,0.5465828080972036
layer4.0.sn1,40,3,0.6278928655341595,0.5771434539969262,0.6933333277702332,0.413119912147522
layer4.0.sn1,40,4,0.5651700054893855,0.299578897470055,0.9799999594688416,0.8691457509994507
layer4.0.sn1,40,5,0.5817473461124479,0.36626895677008103,0.9733332991600037,0.7234743436177572
layer4.0.sn1,40,6,0.39678220381782325,0.39404047356421557,0.9799999594688416,0.741853674252828
layer4.0.sn1,40,7,0.3279564584956511,0.6422442125950804,0.8999999761581421,0.4491090476512909
layer4.0.sn1,40,8,0.4932259120616793,0.31526413413893445,0.9799999594688416,0.8618595997492472
layer4.0.sn1,40,9,0.34744077822217667,0.4069781580963288,0.7133333285649618,0.7301927208900452
layer4.0.sn1,40,10,0.36766111271887997,0.25127934827373594,0.9799999594688416,0.9475433230400085
layer4.0.sn1,40,11,0.5204984756572261,0.5196016793922268,0.95333331823349,0.5139114360014597
layer4.0.sn1,40,12,0.6707283741804294,0.3348431949738271,0.9333333174387614,0.8253293633460999
layer4.0.sn1,40,13,0.4810739279260099,0.3312923199466184,0.6133333245913187,0.8420118490854899
layer4.0.sn1,40,14,0.5060475756700067,0.49095179800301686,0.5466666420300802,0.6079770723978678
layer4.0.sn1,40,15,0.6067283413357056,0.363005066466951,0.9733332991600037,0.7652235229810079
layer4.0.sn1,40,16,0.48725366036742845,0.31178855610989886,0.9266666372617086,0.8738435904184977
layer4.0.sn1,40,17,0.4043845100705726,0.3607026185086401,0.9799999594688416,0.7307340701421102
layer4.0.sn1,40,18,0.4389015269045334,0.29162384502762434,0.9799999594688416,0.9003269275029501
layer4.0.sn1,40,19,0.3002559016840471,0.28193180116071076,0.9799999594688416,0.9078424175580343
layer4.0.sn1,40,20,0.3077886177111243,0.6324031614117095,0.6866666475931803,0.35484932859738666
layer4.0.sn1,40,21,0.2732413204579268,0.7079266143693731,0.8133333126703898,0.3947793443997701
layer4.0.sn1,40,22,0.3898255517270325,0.43725772533744967,0.9733332991600037,0.6461394131183624
layer4.0.sn1,40,23,0.6246123236094103,0.4229039381896789,0.806666632493337,0.5948759516080221
layer4.0.sn1,40,24,0.5330262993446081,0.44229754147253636,0.8466666539510092,0.5772698322931925
layer4.0.sn1,40,25,0.2746144764662997,0.47983616842312965,0.6866666475931803,0.6906636655330658
layer4.0.sn1,40,26,0.5999366109283413,0.4135713878890766,0.9799999594688416,0.6751949191093445
layer4.0.sn1,40,27,0.6301824733620477,0.37854461850265303,0.8399999936421713,0.749701460202535
layer4.0.sn1,40,28,0.3467094191175335,0.3676889229649849,0.90666663646698,0.8023893634478251
layer4.0.sn1,40,29,0.45724758694085044,0.6898087228961766,0.45999998847643536,0.38064731160799664
layer4.0.sn1,40,30,0.32723334065188237,0.47972408681475437,0.8733332951863607,0.5902801851431528
layer4.0.sn1,40,31,0.6377429772138903,0.4091488604913602,0.9799999594688416,0.5935782988866171
layer4.0.sn1,40,32,0.4778083034245288,0.4883760658365846,0.9333333174387614,0.5725268920262655
layer4.0.sn1,40,33,0.42268350461943144,0.48866283131168115,0.9666666388511658,0.5071081320444742
layer4.0.sn1,40,34,0.3583685965796801,0.4927570223841165,0.9733332991600037,0.5591386258602142
layer4.0.sn1,40,35,0.3913422567002739,0.32757851471877436,0.5933333039283752,0.8413590391476949
layer4.0.sn1,40,36,0.6510990684405714,0.4078620848403447,0.9266666372617086,0.6918421387672424
layer4.0.sn1,40,37,0.39477356910437206,0.5403744314587414,0.7466666499773661,0.5441197256247202
layer4.0.sn1,40,38,0.07170138704811252,0.7161199818637728,0.5133333206176758,0.3594404458999634
layer4.0.sn1,40,39,0.43172394347021453,0.47436007163933747,0.9799999594688416,0.614331861337026
layer4.0.sn1,40,40,0.17812015045070537,0.5059501859771095,0.7666666507720947,0.5723466475804647
layer4.0.sn1,40,41,0.355892892493285,0.44861738081129227,0.5266666412353516,0.6698492169380188
layer4.0.sn1,40,42,0.2904363637015897,0.3952814212168083,0.7599999904632568,0.7554518381754557
layer4.0.sn1,40,43,0.34291353151647835,0.639285504589243,0.6199999849001566,0.4603188832600911
layer4.0.sn1,40,44,0.503831682942423,0.6092866218729375,0.9133332967758179,0.4177808463573455
layer4.0.sn1,40,45,0.39451669819545065,0.2986634214784213,0.9799999594688416,0.8923327326774597
layer4.0.sn1,40,46,0.393959590362087,0.3800811757901154,0.9799999594688416,0.6675164103507996
layer4.0.sn1,40,47,0.07886914329999474,0.6652884033729541,0.7266666690508524,0.4061939020951589
layer4.0.sn1,40,48,0.627869283025335,0.29068427467464103,0.8866666356722513,0.8934175968170166
layer4.0.sn1,40,49,0.5618653110954309,0.59490235171539,0.8266666531562805,0.3687867720921834
layer4.0.sn1,40,50,0.15251741135774866,0.5437938990497252,0.6066666642824808,0.5281365116437277
layer4.0.sn1,40,51,0.4567657691274446,0.40739800039020707,0.9799999594688416,0.710369328657786
layer4.0.sn1,40,52,0.45976085169553904,0.502270155393674,0.8599999745686849,0.48297866185506183
layer4.0.sn1,40,53,0.47001225067391816,0.26324108188504985,0.9799999594688416,0.9287576675415039
layer4.0.sn1,40,54,0.12058102305609696,0.6306598961824766,0.8133333126703898,0.39671505490938824
layer4.0.sn1,40,55,0.4269395141427653,0.3749052503126002,0.9799999594688416,0.6936075091362
layer4.0.sn1,40,56,0.4594362829931938,0.2740891181654485,0.7733333110809326,0.9197249611218771
layer4.0.sn1,40,57,0.5188352677655638,0.3925365847387317,0.9199999570846558,0.6598736047744751
layer4.0.sn1,40,58,0.32468555389815346,0.2844559490548739,0.9799999594688416,0.9041262666384379
layer4.0.sn1,40,59,0.22421261008270313,0.25490388302310535,0.9799999594688416,0.9443107843399048
layer4.0.sn1,40,60,0.3824715743521445,0.4162758839683797,0.5399999817212423,0.7115163604418436
layer4.0.sn1,40,61,0.6545205901243527,0.37061336724590893,0.6399999856948853,0.7225374182065328
layer4.0.sn1,40,62,0.46587651877243846,0.5260123140017284,0.7999999721844991,0.46009840567906696
layer4.0.sn1,40,63,0.2936750287748771,0.32090643891010534,0.9799999594688416,0.8610737721125284
layer4.1.sn1,40,0,0.4899584267902137,0.31930152723421196,0.9799999594688416,0.8414750695228577
layer4.1.sn1,40,1,0.4350395482369457,0.5115685397125502,0.8866666356722513,0.46243051687876385
layer4.1.sn1,40,2,0.3048287502935111,0.4401712869478698,0.9333333174387614,0.6859418153762817
layer4.1.sn1,40,3,0.41165944133280297,0.29594621988518677,0.9799999594688416,0.8919624487559
layer4.1.sn1,40,4,0.42504945909104536,0.31930936449024666,0.9399999976158142,0.8453704118728638
layer4.1.sn1,40,5,0.2580038986060194,0.7003611033351435,0.9799999594688416,0.3668375114599864
layer4.1.sn1,40,6,0.3494482970902937,0.3216940231449521,0.9799999594688416,0.8519756197929382
layer4.1.sn1,40,7,0.25399559561773044,0.3211486735187073,0.9799999594688416,0.8668840726216634
layer4.1.sn1,40,8,0.059458662168636156,0.7788603701062377,0.6266666650772095,0.30263882378737134
layer4.1.sn1,40,9,0.6131769884877707,0.403783017958457,0.9799999594688416,0.6438297033309937
layer4.1.sn1,40,10,0.35276874036331657,0.2942391792832492,0.9799999594688416,0.8911805947621664
layer4.1.sn1,40,11,0.22427941959528236,0.48323686306671343,0.9799999594688416,0.5921117862065634
layer4.1.sn1,40,12,0.5248162827614523,0.2689959417619782,0.9799999594688416,0.9107433160146078
layer4.1.sn1,40,13,0.40327486703555926,0.6048165366003679,0.853333314259847,0.3644325335820516
layer4.1.sn1,40,14,0.28429232608387667,0.24725664615346332,0.9799999594688416,0.9508546392122904
layer4.1.sn1,40,15,0.32730782461113744,0.4027916008029487,0.9799999594688416,0.7623141507307688
layer4.1.sn1,40,16,0.3586716990183517,0.5192256491563502,0.9799999594688416,0.5824926694234213
layer4.1.sn1,40,17,0.39256831413526005,0.37719581845273903,0.9733332991600037,0.7075485388437907
layer4.1.sn1,40,18,0.2721633884105538,0.4082347928487536,0.9799999594688416,0.6743985613187155
layer4.1.sn1,40,19,0.11583215746807016,0.6641575435385944,0.5666666428248087,0.4378097752730052
layer4.1.sn1,40,20,0.3289258752561421,0.4764224816183707,0.959999978542328,0.6388505597909292
layer4.1.sn1,40,21,0.3406624847448966,0.594769517478121,0.9799999594688416,0.3887358804543813
layer4.1.sn1,40,22,0.16299025171041853,0.6003514676034586,0.8799999753634135,0.5059280395507812
layer4.1.sn1,40,23,0.226433630869856,0.39493871369448036,0.9799999594688416,0.7187180320421854
layer4.1.sn1,40,24,0.32174225235194204,0.4780119603255944,0.9799999594688416,0.6265011628468832
layer4.1.sn1,40,25,0.21393931734514313,0.34530579348210555,0.9733332991600037,0.8029318253199259
layer4.1.sn1,40,26,0.36716212697263506,0.31638401732632365,0.9599999785423279,0.8645766774813334
layer4.1.sn1,40,27,0.417754644671052,0.6780439550002608,0.7333333293596903,0.2976772089799245
layer4.1.sn1,40,28,0.37034975956264443,0.41209981496990444,0.9799999594688416,0.6127792596817017
layer4.1.sn1,40,29,0.3007787591919804,0.38058428217102064,0.9799999594688416,0.7697157065073649
layer4.1.sn1,40,30,0.53422169209003,0.23867367945178955,0.9799999594688416,0.9599109292030334
layer4.1.sn1,40,31,0.43886264155830934,0.38007246026340963,0.9799999594688416,0.7563578287760416
layer4.1.sn1,40,32,0.44145797400332265,0.5120174184393683,0.7399999896685282,0.4630577067534129
layer4.1.sn1,40,33,0.4658293780962512,0.5931470028088438,0.7933332920074463,0.37102290987968445
layer4.1.sn1,40,34,0.3969081548995715,0.5990370409429654,0.8666666348775228,0.46782923738161725
layer4.1.sn1,40,35,0.36030592923287064,0.6300701538307139,0.6266666452089945,0.3267086148262024
layer4.1.sn1,40,36,0.32674849126511096,0.373914978858489,0.9799999594688416,0.6880996028582255
layer4.1.sn1,40,37,0.3624286461802558,0.4739628418107702,0.8799999753634135,0.490909606218338
layer4.1.sn1,40,38,0.4069763656367832,0.4071187112245829,0.9799999594688416,0.5943408608436584
layer4.1.sn1,40,39,0.22712981401383614,0.2837353304366605,0.9799999594688416,0.9080882072448729
layer4.1.sn1,40,40,0.22856844246531824,0.47474699578447516,0.9799999594688416,0.5615791976451874
layer4.1.sn1,40,41,0.4697377138143587,0.39703927732063365,0.8666666547457377,0.6562986175219218
layer4.1.sn1,40,42,0.3407121498058861,0.3085202168572077,0.9799999594688416,0.8778698841730753
layer4.1.sn1,40,43,0.43385146735072844,0.38800902392810976,0.8866666356722513,0.6917502085367838
layer4.1.sn1,40,44,0.3343657224253549,0.630012551728251,0.9799999594688416,0.44646520415941876
layer4.1.sn1,40,45,0.27026482011176,0.531026516323876,0.9799999594688416,0.5023574332396189
layer4.1.sn1,40,46,0.3114164944049656,0.37371580098641194,0.9799999594688416,0.7054854234059652
layer4.1.sn1,40,47,0.35835715756808223,0.47609636324549465,0.9799999594688416,0.5346020261446635
layer4.1.sn1,40,48,0.3879330958436079,0.6462306630994892,0.6333333253860474,0.34089092413584393
layer4.1.sn1,40,49,0.3348444100785631,0.6195525382743802,0.9799999594688416,0.4101213564475377
layer4.1.sn1,40,50,0.4283794007561902,0.5011648809097561,0.959999978542328,0.5280702710151672
layer4.1.sn1,40,51,0.34169741976874723,0.49569331941780376,0.9799999594688416,0.5318608283996582
layer4.1.sn1,40,52,0.5830137283977378,0.3895924521479106,0.9799999594688416,0.6793338259061178
layer4.1.sn1,40,53,0.36178383130537994,0.324127002723358,0.9799999594688416,0.8072736859321594
layer4.1.sn1,40,54,0.6068953060718177,0.3647219502524221,0.9799999594688416,0.756157656510671
layer4.1.sn1,40,55,0.29981101861855314,0.330558650832996,0.9799999594688416,0.8199393351872762
layer4.1.sn1,40,56,0.42205362329139035,0.41578088193144547,0.9799999594688416,0.5870512823263804
layer4.1.sn1,40,57,0.4019197913882624,0.34184898008030434,0.9799999594688416,0.8010502656300863
layer4.1.sn1,40,58,0.4283345846357851,0.43586233638621197,0.9133333166440328,0.6179360349973043
layer4.1.sn1,40,59,0.5610679877080054,0.44071581882540034,0.9799999594688416,0.5784214536348978
layer4.1.sn1,40,60,0.38644799671779745,0.5426713437987875,0.9666666388511658,0.4876733024915059
layer4.1.sn1,40,61,0.3424269257822145,0.24867810599328374,0.9799999594688416,0.9493796229362488
layer4.1.sn1,40,62,0.11142964106766814,0.7575602776675616,0.8999999761581421,0.33311058084170025
layer4.1.sn1,40,63,0.6074908322270424,0.3878640784862634,0.9799999594688416,0.634469747543335
sn1,50,0,0.07354904625702074,0.4606911847521942,0.9893489480018616,0.6632598042488098
sn1,50,1,0.0,0.5643906047645108,0.0,0.49695507685343426
sn1,50,2,0.3139548467687823,0.5478554894810461,0.6634114583333334,0.520403265953064
sn1,50,3,0.014588926747740344,0.5790458925043542,0.4894791642824809,0.47599419951438904
sn1,50,4,0.14009616650722065,0.5948284243085472,0.5761458277702332,0.4738386869430542
sn1,50,5,0.05211597673092243,0.6875291862256233,0.9611197710037231,0.37766682108243305
sn1,50,6,0.11452816806478457,0.5175946410067499,0.987317681312561,0.5792222122351328
sn1,50,7,0.27822626854153615,0.8225781411442074,0.8138541579246521,0.26463131109873456
sn1,50,8,0.04889424117545627,0.7441004358935395,0.3603906234105428,0.33163679639498395
sn1,50,9,0.000729088856138096,0.61873851564515,0.24114582935969034,0.4107304811477661
sn1,50,10,0.038796742569960935,0.5898648052380225,0.9869530995686849,0.4327571491400401
sn1,50,11,0.0718677674746828,0.5631319984906082,0.43585936228434247,0.5488985081513723
sn1,50,12,0.14008780911091992,0.6034522980908646,0.5227864384651184,0.5653385321299235
sn1,50,13,0.1380249089522444,0.5413648575516192,0.9839062293370565,0.5451272130012512
sn1,50,14,0.0,0.5661935383705103,0.0,0.4863443473974864
sn1,50,15,0.0690020038381838,0.5915848091618101,0.8583593765894572,0.5162430008252462
sn1,50,16,0.0,0.5765393116747498,0.0,0.48056480288505554
sn1,50,17,0.285541906081514,0.5832277208486882,0.604296863079071,0.5325926840305328
sn1,50,18,0.0,0.6627758248753909,0.0119010411823789,0.49255990982055664
sn1,50,19,0.13399849803026595,0.5344189596548695,0.4601301948229472,0.5548966725667318
sn1,50,20,0.07131166870132015,0.5175022072111908,0.99609375,0.5823398729165395
sn1,50,21,0.12897461328661033,0.7005237905836901,0.5346874892711639,0.4219036002953847
sn1,50,22,0.004868564026806305,0.5932652366575794,0.8736197749773661,0.44020843505859375
sn1,50,23,0.029534391400607648,0.6964518921487063,0.4001562496026357,0.41486579179763794
sn1,50,24,0.1427925211189361,0.48123747749835316,0.4536718726158142,0.5789545973141988
sn1,50,25,0.09524570042111825,0.7018201663537891,0.4328906138737996,0.41760425766309095
sn1,50,26,0.028532508826501497,0.8280746305229992,0.9375,0.29063959419727325
sn1,50,27,0.001329727396352527,0.5996934848357077,0.23583332697550452,0.5200787285963694
sn1,50,28,0.010656010514401341,0.41391332375452894,0.3364843726158142,0.7440842588742574
sn1,50,29,0.14976194278526905,0.45321770445232196,0.36411457260449726,0.6662581562995911
sn1,50,30,0.0,0.5551155737425525,0.0,0.4953436255455017
sn1,50,31,0.0764486042482337,0.8163299664521708,0.7659114599227905,0.30391576886177063
sn1,50,32,0.20025615633689844,0.613051706705403,0.4486718674500783,0.4937727749347687
sn1,50,33,0.10543226105194746,0.6793976033382895,0.42497395475705463,0.4498460789521535
